flight_id,time,lat,lon,alt
68,1970-01-01 00:00:00.536265,40.1340288,32.5508546,0.1137692999999999
68,1970-01-01 00:00:00.536861,40.1340273,32.5508286,0.1136105999999999
68,1970-01-01 00:00:00.53726,40.1340258,32.550811,0.1135139
69,1970-01-01 00:00:00.058721,40.0496125,32.5957953,0.0827735
69,1970-01-01 00:00:00.059123,40.0496129,32.5957958,0.0827691
69,1970-01-01 00:00:00.059536,40.0496126,32.5957983,0.0827584
69,1970-01-01 00:00:00.060126,40.0496129,32.5957991,0.0827512
69,1970-01-01 00:00:00.060527,40.0496131,32.5957993,0.0827429
69,1970-01-01 00:00:00.061125,40.0496129,32.5958005,0.0827373
69,1970-01-01 00:00:00.061525,40.0496128,32.5958001,0.0827391
69,1970-01-01 00:00:00.062126,40.0496126,32.5957979,0.0827533999999999
69,1970-01-01 00:00:00.062525,40.0496123,32.595797399999995,0.0827598
69,1970-01-01 00:00:00.063125,40.0496117,32.595796799999995,0.08277
69,1970-01-01 00:00:00.063525,40.0496113,32.5957975,0.0827723
69,1970-01-01 00:00:00.064132,40.0496103,32.5957976,0.082772
69,1970-01-01 00:00:00.064521,40.04961,32.5957955,0.0827668999999999
69,1970-01-01 00:00:00.065126,40.0496092,32.5957984,0.0827501
69,1970-01-01 00:00:00.065519,40.0496088,32.5957993,0.082742
69,1970-01-01 00:00:00.066121,40.0496081,32.5958008,0.0827566
69,1970-01-01 00:00:00.066717,40.0496073,32.5958052,0.082749
69,1970-01-01 00:00:00.067125,40.0496071,32.5958067,0.0827422999999999
69,1970-01-01 00:00:00.067525,40.0496067,32.5958077,0.0827495999999999
69,1970-01-01 00:00:00.068117,40.0496058,32.5958109,0.0827374999999999
69,1970-01-01 00:00:00.068522,40.049605,32.5958136,0.0827253
69,1970-01-01 00:00:00.069122,40.0496043,32.595816,0.0827241
69,1970-01-01 00:00:00.069521,40.0496046,32.5958194,0.0827017999999999
69,1970-01-01 00:00:00.070119,40.0496043,32.5958263,0.0826369
69,1970-01-01 00:00:00.070525,40.049604,32.595829,0.0826272
69,1970-01-01 00:00:00.071121,40.0496031,32.5958335,0.0826027999999999
69,1970-01-01 00:00:00.071521,40.0496032,32.595835099999995,0.0825965999999999
69,1970-01-01 00:00:00.072116,40.0496033,32.5958375,0.082601
69,1970-01-01 00:00:00.072522,40.0496034,32.5958384,0.0825888999999999
69,1970-01-01 00:00:00.073135,40.0496034,32.5958399,0.0825648
69,1970-01-01 00:00:00.073516,40.0496035,32.595841199999995,0.0825593999999999
69,1970-01-01 00:00:00.074124,40.0496038,32.595840599999995,0.0825568
69,1970-01-01 00:00:00.07452,40.049604,32.5958401,0.0825605
